"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1563026_at",1.25905790181687,4.96498168548603,16.1027830975119,6.23827011726961e-48,1.93277725032306e-47,97.1897138522217
"231386_at",1.23693360473832,4.88710831068343,16.1023244874264,6.26958829547676e-48,1.94237023814881e-47,97.184717323179
"1555733_s_at",1.49290560536568,4.87618362465922,16.094145238975,6.85525399731076e-48,2.12345293264779e-47,97.0956132992539
"241411_at",1.09548023728039,4.92884678264618,16.090273264088,7.15124071148123e-48,2.21488520941487e-47,97.053437887033
"239805_at",1.02168433238326,4.82400551723464,16.0868983562044,7.41961385375043e-48,2.29787553246497e-47,97.0166796778036
"221018_s_at",1.04021893440906,4.86758934102607,16.085275950803,7.55218222803586e-48,2.33840190508971e-47,96.999010022358
"237244_at",1.11162690667873,4.92184905180819,16.0849356178484,7.58028973001456e-48,2.34697184095065e-47,96.9953035276895
"230968_at",1.65091339533257,5.03202246689385,16.0826443747633,7.77225628332248e-48,2.40627115873634e-47,96.9703507991954
"1565149_at",1.01202155614796,4.85682344264432,16.0822083625291,7.80933233932071e-48,2.41761276031587e-47,96.9656025599868
"214110_s_at",1.24391825675556,4.86345313005214,16.0814651024417,7.8729424191575e-48,2.43716701245578e-47,96.9575084496286
"235342_at",1.35027977159447,4.83015503963501,16.0810547676064,7.90828118826357e-48,2.44782906673452e-47,96.9530399552744
"1561899_at",1.21232404309887,4.94761192967784,16.080008917498,7.99906927931095e-48,2.47579014197228e-47,96.9416509616893
"214502_at",1.11081354706599,4.93103896243762,16.0771352096932,8.25392145910445e-48,2.55452460980432e-47,96.910358489888
"240167_at",1.37503971238075,4.89039762234078,16.0716698752189,8.76118289778752e-48,2.71121079780638e-47,96.8508506313148
"241889_at",1.38957403164699,4.9630933640298,16.0696456413426,8.9568568332717e-48,2.77144941776469e-47,96.8288121027237
"236686_at",1.20539006169825,4.96299218861266,16.0695838178311,8.96290119348935e-48,2.77316255668253e-47,96.828139024352
"235431_s_at",1.02672472438314,4.8752312418771,16.0689724484379,9.02289316153804e-48,2.79156619210898e-47,96.8214830375718
"202177_at",1.62231487072702,4.88671745836499,16.0632715986692,9.60195408356983e-48,2.97055185161728e-47,96.7594221109277
"1567682_x_at",1.39009694622388,4.91611595628492,16.0566058085368,1.03262267752584e-47,3.19389603487108e-47,96.6868664550427
"206591_at",1.25835886996963,4.88651711183613,16.0565493148689,1.03325925015568e-47,3.19568396357189e-47,96.6862515793915
"1557071_s_at",1.13702014349035,4.91402740731471,16.0474663665156,1.14087037175463e-47,3.52830588440092e-47,96.587402948357
"208335_s_at",1.70913041564276,4.8732502068622,16.0440652778869,1.18398306370361e-47,3.66122343344349e-47,96.550394403962
"239828_at",1.10393972789508,4.8833182374432,16.0375996549222,1.27047615691171e-47,3.92779588776786e-47,96.4800471522181
"222419_x_at",1.11248585264493,4.88404696004283,16.0372644365949,1.27512860356957e-47,3.9419562111822e-47,96.4764001847347
"230456_at",1.05623955779541,4.89404524519553,16.0366474986304,1.28373548381338e-47,3.96833904893304e-47,96.4696883529597
"1558436_a_at",1.04430618547619,4.83474681991434,16.0305686221349,1.37170415029663e-47,4.23979165545021e-47,96.4035595389184
"1569773_at",1.06564448081698,4.88836780186965,16.0213661240746,1.51645394221085e-47,4.6853416579521e-47,96.3034674656264
"1557890_at",1.1073863506358,4.85298891210615,15.9964021177137,1.99056422243968e-47,6.14636082320905e-47,96.0320464253115
"205464_at",1.01114059968695,4.86215400741527,15.9893208873546,2.15019463831818e-47,6.63813339640876e-47,95.9550832490275
"216992_s_at",1.08034047623164,4.91913786448231,15.9722720543761,2.58889947077634e-47,7.98980372951562e-47,95.769835977172
"227652_at",1.62264703940699,4.87328945831285,15.968071315183,2.71006168370071e-47,8.36278668391608e-47,95.7242029214019
"222033_s_at",1.22725555734695,4.95313944200745,15.9647030713601,2.81128729299781e-47,8.67368131362575e-47,95.6876164534646
"202504_at",1.03928849668581,4.85103005904842,15.955050129253,3.12277477285838e-47,9.63362699373636e-47,95.5827797980379
"238915_at",1.01801072043395,4.87776103109683,15.9477550504557,3.38082413139673e-47,1.04291091441465e-46,95.5035660317866
"204357_s_at",1.35104702907455,4.97984660420112,15.9473773345395,3.39474996316487e-47,1.04714758394986e-46,95.4994649499363
"1557843_at",1.0550687834867,4.94850727232775,15.9362615813055,3.83122732335129e-47,1.18158356567757e-46,95.3787903782063
"243198_at",1.08997223726533,4.83304462914898,15.9346791478303,3.89775948291612e-47,1.20203477689592e-46,95.3616136640531
"1559533_at",1.1289610159549,4.9481878113054,15.9309994268525,4.05696236597616e-47,1.25106090171121e-46,95.3216740657572
"238600_at",1.12543847272679,4.86513485569088,15.9284019183722,4.17323491169761e-47,1.28677099273115e-46,95.2934827753011
"241974_at",1.11843211748658,4.91280166784916,15.915305172295,4.81212900965916e-47,1.48301338301741e-46,95.1513663666675
"229975_at",1.19907879584484,4.83263861097765,15.9044024406545,5.41781551356634e-47,1.66893178888518e-46,95.0330900172664
"236650_at",1.06271153097157,4.84955652256983,15.9043241569005,5.42242874419614e-47,1.67024873664289e-46,95.0322408758114
"232279_at",1.41293041119865,5.045527079946,15.9043050287373,5.42355655509498e-47,1.67050191271447e-46,95.0320333934483
"1562516_at",1.21004091855839,4.90039798154004,15.9026876883037,5.51976775253787e-47,1.70003990677504e-46,95.0144904978003
"1552749_a_at",1.02253905340541,5.02314453531099,15.8922533740029,6.18275614814734e-47,1.90401974466432e-46,94.9013275701508
"1556344_at",1.00206680135438,4.86150650181937,15.8907885716336,6.28198160691363e-47,1.93446778403368e-46,94.8854435505708
"226311_at",2.20212199743212,4.96476753655866,15.8808867148722,6.99571411712975e-47,2.15364675918155e-46,94.7780837518969
"206276_at",1.26510480261262,5.00814383917318,15.8780478324111,7.21488272851299e-47,2.22099312582312e-46,94.747307958779
"224792_at",1.07363208565578,4.9163920502067,15.875969807204,7.3796426174088e-47,2.2714559108637e-46,94.7247817432347
"1559344_at",1.05697412248373,4.87030874388268,15.8611498694605,8.66874680802609e-47,2.66703999451709e-46,94.5641616885753
"1563834_a_at",1.0420724222925,4.96041208927374,15.8592856853762,8.84606155877384e-47,2.72128631729463e-46,94.5439613289785
"238897_at",1.1820618482885,4.86044317888454,15.8590740590168,8.8664181154292e-47,2.72739491121964e-46,94.5416681934867
"206578_at",1.1343326793143,4.84104134451769,15.8345619721469,1.15701915152536e-46,3.55709789024174e-46,94.2761362658801
"1554897_s_at",1.15173475090045,4.98526081624395,15.8308664957377,1.20437536427585e-46,3.70206291265812e-46,94.2361173146828
"240376_s_at",1.35645013031327,4.98981133651024,15.829579587019,1.22131671726704e-46,3.75392671544939e-46,94.2221819601902
"204542_at",1.07105238322,4.9328800769013,15.8275308093775,1.24877960284064e-46,3.83790660945051e-46,94.1999975256041
"207815_at",1.50380080246877,4.81765001507635,15.8117214109928,1.4824935264852e-46,4.55464778138704e-46,94.0288466422029
"242086_at",1.1545156398131,4.86066655533892,15.8111622386647,1.49151491458936e-46,4.58210631886532e-46,94.0227942493572
"206409_at",1.02745272269151,4.95248515613594,15.7901690574483,1.87293316549474e-46,5.75063242633183e-46,93.7956242559269
"217517_x_at",1.01669570052962,4.9213097535959,15.7894659172973,1.887269033891e-46,5.79432334989257e-46,93.7880174038
"228148_at",1.26912959122411,4.91612137994041,15.7886757107577,1.90351075807272e-46,5.84386042108189e-46,93.7794687813335
"1561978_at",1.00494219038371,4.95296310355493,15.7799520366794,2.09235561951268e-46,6.42253920011501e-46,93.6851046891601
"231811_at",1.16217121720664,4.93289918813222,15.7793702207891,2.10559579663057e-46,6.46281702025433e-46,93.678811862785
"241808_at",1.46680067796209,4.76049693357542,15.775751008964,2.18985521171083e-46,6.72068348846099e-46,93.6396689750769
"225544_at",1.26145407196369,4.93203083811918,15.7602311991079,2.59102478974493e-46,7.95008915345469e-46,93.4718550357333
"214516_at",1.29638174435609,4.82531267017691,15.7578022562834,2.66013048434094e-46,8.16121038937765e-46,93.4455966751571
"1556017_at",1.0009204592708,4.91973424019926,15.7550375195032,2.74103062680705e-46,8.40752067519311e-46,93.4157099972415
"236963_at",1.40197524360064,5.00183025910987,15.7433980570595,3.10942819119444e-46,9.53589408163195e-46,93.2899092273751
"200636_s_at",1.41158721264744,4.8318963486797,15.7386435379279,3.27376525290535e-46,1.00393139287394e-45,93.2385316961994
"1569948_at",1.07781614540415,4.93725895252328,15.7381861687535,3.29002378786895e-46,1.00880393648244e-45,93.2335896492335
"211499_s_at",1.22585720274575,4.92113504497207,15.7344330224313,3.42652020589613e-46,1.05053920173247e-45,93.1930374952786
"231509_at",1.03589029387441,4.88528647790317,15.7304399017826,3.5779534104216e-46,1.09690563379002e-45,93.1498963967993
"236026_at",1.09026380411599,4.81407387878585,15.7130459105547,4.31942520013244e-46,1.32384964619133e-45,92.9620216914162
"228450_at",1.08666960330939,4.86921730181192,15.7049798285521,4.71350181123661e-46,1.44430496783406e-45,92.874925166092
"211198_s_at",1.08348996107284,4.94421134901862,15.7015424733245,4.89215411579611e-46,1.49879508990224e-45,92.8378141057773
"224482_s_at",1.183763876079,4.83268985010056,15.6951439710061,5.24289661059776e-46,1.60580064267049e-45,92.7687413862693
"210795_s_at",1.04215344037469,4.99700400953073,15.6931887434289,5.3549993278234e-46,1.63985969659313e-45,92.7476365289138
"241187_at",1.10020674831647,4.92504515421974,15.6916728076835,5.44355872296132e-46,1.666792288277e-45,92.7312740924694
"218368_s_at",1.05560564294691,4.89992209904656,15.6914112325663,5.45898683819227e-46,1.67142259457417e-45,92.728450809396
"226244_at",1.26641450086653,4.86146949554935,15.6913117179175,5.46486782065064e-46,1.67312942195982e-45,92.7273767132833
"234141_s_at",1.11718549286493,4.95816700058845,15.6809534143321,6.11289495056432e-46,1.87100561528425e-45,92.6155898702679
"244571_s_at",1.12456928693675,4.92808342000186,15.6770156166884,6.3788901713848e-46,1.95231074271373e-45,92.5731003866752
"230889_at",1.38280110279461,5.05518030328119,15.6761999488598,6.4354154956597e-46,1.96950040047331e-45,92.5642996959145
"234649_at",1.17989712563534,4.9733071913594,15.6680008027949,7.0321267358757e-46,2.15163615567471e-45,92.4758441028206
"217771_at",1.87341083041031,4.9368015596946,15.66408630219,7.33617825215909e-46,2.24429029176095e-45,92.4336190541972
"219152_at",1.04014202931682,4.90231016218622,15.6620904970716,7.49621232873043e-46,2.29311960963958e-45,92.4120921679739
"237602_at",1.13035736567131,4.94731811878026,15.6607710190454,7.6039230155177e-46,2.32593843198425e-45,92.3978607553643
"235569_at",1.12097361651387,4.96302294982309,15.6382512143538,9.69959630919335e-46,2.96548202000771e-45,92.1550397151728
"203780_at",1.55871688085785,4.93125319606331,15.6356714063139,9.97379913203673e-46,3.04914404387552e-45,92.1272311796446
"226304_at",1.11617611385386,4.92964784438361,15.6354619273558,9.99640086238465e-46,3.0558826772875e-45,92.1249732180445
"1566101_at",1.07165406063762,4.92078475861266,15.6344280489431,1.01087019437988e-45,3.09003996001726e-45,92.1138292691086
"240036_at",1.11832297897545,4.94749218591061,15.6336741027246,1.01913893733873e-45,3.11496724786659e-45,92.1057028229086
"231466_at",1.02244966690432,4.95316779941341,15.632071688457,1.03693790283808e-45,3.16919187910325e-45,92.0884316124726
"241060_x_at",1.74640439192944,4.80195285640596,15.6311842876583,1.04692789032955e-45,3.19954520842572e-45,92.0788672778496
"1557155_a_at",1.01491509030779,4.90279956885289,15.6282873553049,1.08021366047074e-45,3.30108604103231e-45,92.0476457971701
"232997_at",1.27532222169254,4.82403627019553,15.6240929241951,1.13028768527693e-45,3.45353034329357e-45,92.0024444817129
"225784_s_at",1.09615047064322,4.88067873883799,15.6233320334089,1.1396164669325e-45,3.48183911096978e-45,91.9942452271452
"242935_at",1.01140958213426,4.85879018474115,15.6201353520925,1.17965564098753e-45,3.6037664888545e-45,91.9597998740246
"214858_at",1.07990319385683,4.98684273252886,15.6145563681408,1.25292512416681e-45,3.8273856027588e-45,91.8996907532567
"232265_at",1.17437174305662,4.94221906276909,15.6030119123647,1.41927583738432e-45,4.33481971405793e-45,91.7753341717687
"235550_at",1.07239270815036,4.8141280780838,15.600869299948,1.45249181879681e-45,4.43527736650547e-45,91.7522578318232
"207517_at",1.02714800990786,4.88719198949162,15.5995893413053,1.47270337565919e-45,4.49674323240944e-45,91.7384730078344
"243070_at",1.04898380495159,4.99214137729795,15.5944026699449,1.55751828531839e-45,4.75465322057535e-45,91.6826182791434
"209589_s_at",1.12052048209099,4.866185261946,15.5890722531472,1.6497641257085e-45,5.03512731626905e-45,91.6252229006104
"1553608_a_at",1.46271601182133,4.88854298956611,15.586518444062,1.6958711387687e-45,5.17526880317249e-45,91.5977273406316
"1566848_x_at",1.10475853791426,4.87191721636685,15.5851649492044,1.72082643222973e-45,5.25113113613243e-45,91.5831556442083
"1563460_at",1.18914190874906,4.92650411435196,15.5801467793537,1.81658985973625e-45,5.54180661433224e-45,91.5291343245954
"237606_at",1.05602675502409,4.86854808607821,15.5797831373611,1.82373251569302e-45,5.56297497093068e-45,91.5252199227708
"233888_s_at",1.62527448420881,4.93188583820298,15.5737167781044,1.94710667233981e-45,5.9386427284985e-45,91.4599240880027
"206758_at",1.33436625858842,5.05404898157169,15.5581451957034,2.30326302055397e-45,7.0229525621972e-45,91.2923621288287
"1565639_a_at",1.35546295389781,4.96572571431844,15.5539372161915,2.41020232766687e-45,7.34820408200025e-45,91.2470920467082
"213665_at",1.05800005480523,4.9215947422365,15.5533499890025,2.425514562077e-45,7.39406233763389e-45,91.2407749383529
"213793_s_at",1.04308718633166,4.94075955259032,15.5487422619979,2.54908116928183e-45,7.76944803538276e-45,91.1912103762783
"1556667_at",1.12897337570533,4.93337210602793,15.5454371922219,2.64156390928441e-45,8.05088061709636e-45,91.1556617319656
"244850_at",1.04310213533725,4.91748685959218,15.5449290220613,2.65607751854466e-45,8.09466303126558e-45,91.1501962148415
"1561370_at",1.10085092920778,4.9001455345419,15.5439200759802,2.68512978283994e-45,8.18274609844528e-45,91.1393449097639
"234664_at",1.37143627671481,5.02120417012104,15.5438979409844,2.68577069431108e-45,8.18424254706008e-45,91.1391068489215
"215174_at",1.03444317278193,4.93020337404656,15.5384273290234,2.84894360735248e-45,8.68001992905669e-45,91.0802746407287
"213230_at",1.21400896134147,5.01475443912477,15.5378528542126,2.86664231716783e-45,8.73345625725128e-45,91.0740970662802
"231430_at",1.01674511160258,4.86426796114153,15.5310030572862,3.08632003906747e-45,9.40010017810451e-45,91.0004449785984
"228950_s_at",1.09056516730346,4.81304311726071,15.5177375477916,3.56064462428965e-45,1.08411375852334e-44,90.8578435859631
"217273_at",1.14995496804555,4.98325528914153,15.5169158875944,3.59230879253422e-45,1.09369361181108e-44,90.849012448167
"1556937_at",1.02635134138886,4.87217649213222,15.5087526812082,3.92256321419303e-45,1.19410783063949e-44,90.7612846937302
"213069_at",1.42964689138748,4.92772904260149,15.5080149861806,3.95386023183666e-45,1.20356818929433e-44,90.7533577580692
"236450_at",1.77591943095867,5.1196525625568,15.5021148918673,4.21330724615419e-45,1.28240176466711e-44,90.6899632291008
"237313_at",1.02807331075819,4.91016133528678,15.4988694200275,4.36319287727831e-45,1.32794835380517e-44,90.6550956724521
"204388_s_at",1.63906452867291,4.79092290322905,15.4981658683928,4.39638020752429e-45,1.33797443451393e-44,90.6475374719814
"215784_at",2.03938773070795,4.86416851007263,15.4952689275986,4.53570674375176e-45,1.38029952299406e-44,90.6164172507485
"208063_s_at",1.03268444769494,4.91691592446927,15.4908188477685,4.75835958168352e-45,1.44789554175664e-44,90.5686168759327
"1563557_at",1.02249156650473,4.8768485059311,15.4885680369506,4.87509488039792e-45,1.48325101227394e-44,90.5444418809629
"231291_at",1.05048127082658,4.88906112184358,15.4824115563877,5.20919519529519e-45,1.58454816308709e-44,90.4783246622082
"204755_x_at",1.41685051800216,4.92405291210242,15.480414576909,5.32240029101401e-45,1.61880289091751e-44,90.456880372419
"207470_at",1.05071335685146,4.89852220353445,15.4699017934888,5.96008832030221e-45,1.81255319877862e-44,90.3440078602523
"216013_at",1.02754327938531,5.00325894924395,15.4577953760019,6.78941188426124e-45,2.0637287874167e-44,90.2140616267678
"220022_at",1.46313624653271,4.85935243392924,15.4552644398024,6.97683407864877e-45,2.12058013990007e-44,90.1869003685641
"243443_at",1.00825827977052,4.86926777148976,15.4534066830974,7.11768262582091e-45,2.16314970085675e-44,90.1669645670004
"226658_at",1.18025312759904,4.92851938837989,15.4503840250074,7.35293811548544e-45,2.23427368442111e-44,90.1345300537596
"222961_at",1.18965310655748,4.93011006913035,15.4460794401953,7.70141882573487e-45,2.34003330549604e-44,90.0883441111748
"229668_at",1.10332283169014,5.01475180660335,15.4279099152423,9.36333003211197e-45,2.84373008032327e-44,89.8934495257631
"205195_at",1.01567426906519,4.93270525068529,15.4221877569669,9.95743427928005e-45,3.02349248467876e-44,89.8320894695721
"230367_at",1.08964974492111,5.0623256729162,15.4080102925123,1.15964932954301e-44,3.52020059109178e-44,89.6800992559395
"220601_at",1.10497977080716,4.9533229283054,15.3939090748866,1.34935740282672e-44,4.09402532447644e-44,89.5289803983206
"1560562_a_at",1.73445639008745,4.95984187207449,15.3828448885164,1.51963593068181e-44,4.61014759928485e-44,89.4104463250778
"226837_at",1.67021924277349,4.80425259457542,15.3810517957761,1.54918289279818e-44,4.69952370851451e-44,89.3912394957843
"214568_at",1.18596639172964,4.89567933452514,15.3802144373172,1.56317671368874e-44,4.74171127886486e-44,89.3822703757238
"219855_at",1.37428067530231,4.79216706213594,15.3711238068892,1.72345892923525e-44,5.22558641474154e-44,89.2849110262265
"1553058_at",1.00664563525162,5.0018780965568,15.3659177626007,1.82252822877907e-44,5.52474101678017e-44,89.2291651722531
"223844_at",1.12494045988332,4.94213627248045,15.3602417843018,1.937024343434e-44,5.87051667413769e-44,89.1683957275512
"234247_at",1.61436741579267,4.9607013618473,15.3591503402555,1.95985006017355e-44,5.93936470430376e-44,89.1567112697183
"239947_at",1.27054542632778,4.93815657298883,15.3570504023033,2.00452427548661e-44,6.0737396946932e-44,89.1342312918227
"204163_at",1.9216950941459,5.02055492792551,15.3411132157709,2.37838865518042e-44,7.20415638521176e-44,88.9636619143889
"228146_at",1.09503562416908,4.92153219955866,15.3355471110014,2.52473244108388e-44,7.64658456105336e-44,88.9041064851952
"1568617_a_at",1.03876244268375,4.91287977168156,15.3325847587412,2.6062466358929e-44,7.892588861374e-44,88.8724137853407
"211836_s_at",1.02038385980717,4.91794962295903,15.3322163608571,2.61656558942203e-44,7.92339875437235e-44,88.8684726520425
"239632_at",1.09070899797613,4.94961922358845,15.3299956094549,2.67963876676294e-44,8.11349514715442e-44,88.8447157654757
"207069_s_at",1.36605058590181,4.95681096313966,15.3271478575385,2.76274439176838e-44,8.36419754241624e-44,88.8142534089297
"218469_at",1.17891419004704,4.83783310454004,15.3179087847439,3.05048259901226e-44,9.23174144851251e-44,88.7154385314331
"243334_at",1.21687156696643,4.97641454033706,15.3089904865954,3.35654909431179e-44,1.01546208557307e-43,88.6200767091381
"233267_at",1.12135921223598,5.00547634175978,15.3088974975152,3.35989666455859e-44,1.01641852623685e-43,88.6190825083056
"208481_at",1.01597907895947,4.88112350069646,15.3015280977735,3.63606320030399e-44,1.09978023680883e-43,88.540299508046
"206381_at",1.09696427497237,4.88752078893296,15.2966428644838,3.83150407409776e-44,1.15882999390099e-43,88.4880818900565
"211267_at",1.22111181631179,4.88840994306331,15.2965259842001,3.83630621862529e-44,1.16021813887353e-43,88.486832652709
"236189_at",1.19970499132789,4.98721828815456,15.2915292409243,4.04731654000524e-44,1.22383089640278e-43,88.4334300961629
"244480_at",1.54499848546455,4.91669342930354,15.2843389068794,4.37143952181491e-44,1.3216199435611e-43,88.3565957068327
"205544_s_at",1.20656907669368,4.86662670957169,15.2797011744602,4.594106356708e-44,1.38870831050475e-43,88.3070454661348
"227250_at",1.16590683999851,4.82418243521974,15.2775851315196,4.69942662018512e-44,1.42046593982826e-43,88.2844393188876
"218892_at",1.09361924033508,4.92175443017691,15.2749176875201,4.83562999743861e-44,1.46155438070792e-43,88.2559442014531
"236101_at",1.23440162996986,5.03482809976536,15.266777743178,5.27609452290138e-44,1.59424228272222e-43,88.1690009919128
"205157_s_at",1.69294268983616,4.9826324287244,15.2620534819556,5.54985801347494e-44,1.67677802439647e-43,88.1185493204743
"210763_x_at",1.06055432342596,4.87526646024581,15.2514479846989,6.21714715793108e-44,1.87755506379169e-43,88.0053129171208
"1561587_at",1.11543132818175,4.98901241336313,15.2469112334208,6.52649900012876e-44,1.97076020067473e-43,87.9568829339866
"1554744_at",1.11868327274266,4.87704359364432,15.2433476003899,6.78022555156381e-44,2.04703664131546e-43,87.9188450430518
"243294_at",1.07130523476709,4.85890240628492,15.2413728034739,6.92504185348939e-44,2.09052739342555e-43,87.8977677665535
"231516_at",1.31460026312524,5.0939672502905,15.2404763135708,6.99179786959281e-44,2.11056299498161e-43,87.8881997665041
"238173_at",1.06826363858773,4.99607417283054,15.2387701983071,7.12062015198328e-44,2.14909327637614e-43,87.8699914678585
"226961_at",1.26641425028542,4.84637191201117,15.2371317130209,7.24656422913611e-44,2.18698393150868e-43,87.8525057058519
"235771_at",1.01398768237972,4.9187573615568,15.2340580414831,7.48885068782944e-44,2.25948070611806e-43,87.8197057909042
"222089_s_at",1.12895190058363,4.97652603863687,15.2310463907822,7.73408431641776e-44,2.33295524315119e-43,87.787570273893
"1555097_a_at",1.06687454136294,4.83846588089758,15.2295738439763,7.85689129927796e-44,2.36960682862529e-43,87.7718585328724
"226367_at",1.068748706714,4.90807085387709,15.2061521021231,1.00934486123981e-43,3.04263128039355e-43,87.5220354082512
"234960_at",1.01903735452688,4.89531342137616,15.2042124107064,1.03049544503876e-43,3.10621744894038e-43,87.5013529862922
"243813_at",1.30711749271401,4.87332902025698,15.2012068735719,1.06414471045734e-43,3.20693825583307e-43,87.4693078161922
"214605_x_at",1.09480693490992,4.79564903389944,15.1995551043885,1.08310196136921e-43,3.26352813331072e-43,87.4516976599654
"204865_at",1.28951717937344,4.78259462649534,15.1937891453157,1.15195718630988e-43,3.47042353353604e-43,87.3902305271085
"243133_at",1.08378996659299,4.96081363249907,15.1898934301882,1.2009334650267e-43,3.61757194294005e-43,87.3487061373578
"208712_at",1.4545896915786,4.85706939464246,15.1867345857005,1.24216678212716e-43,3.74136633974799e-43,87.3150391794994
"213993_at",1.34935476566446,4.85916752596834,15.1777922373555,1.36671204752864e-43,4.11513094341613e-43,87.219746887311
"1559054_a_at",1.16780976031236,4.99755814618994,15.1725332350871,1.44569612813068e-43,4.35222990163721e-43,87.1637159406765
"1552961_at",1.01537565671023,5.00425811056797,15.1719917995982,1.45408202831784e-43,4.37723414246071e-43,87.1579477718551
"243355_at",1.04235178808802,4.85502033831844,15.1600939655162,1.65111671631858e-43,4.96872587768936e-43,87.0312154089262
"219519_s_at",2.05586142606427,4.85249231166294,15.1575342494424,1.69687148188153e-43,5.10585356694193e-43,87.0039552683704
"206159_at",1.05350046217776,4.85930038451583,15.1448535428574,1.94288234669769e-43,5.84384169192052e-43,86.8689372437444
"223694_at",1.26437082611086,4.90178084542831,15.1440369828014,1.95989154492232e-43,5.89467765959042e-43,86.860244469416
"213933_at",1.17409599696734,4.90685339482868,15.1292727096792,2.29437628537775e-43,6.89879271449294e-43,86.7031025295737
"221870_at",1.59495350577326,4.92498636009683,15.12859488633,2.31103078815135e-43,6.94848736144625e-43,86.6958896774274
"223609_at",1.36139210763443,4.89145520638734,15.1253004301799,2.39371093427741e-43,7.196286207954e-43,86.6608345801858
"204503_at",1.38268369084895,4.98385582408566,15.1198848056711,2.53608590881718e-43,7.62389275820072e-43,86.6032156230376
"1554533_at",1.13815603175168,4.96621437882123,15.109647849041,2.8286889865217e-43,8.50069837786328e-43,86.4943234482759
"1568625_at",1.00341055716029,4.89109823778957,15.1013462509694,3.09052172961904e-43,9.28703990424148e-43,86.4060399551948
"241476_at",1.31305770714773,5.05887721816201,15.0973831648037,3.22390918534878e-43,9.68733713009371e-43,86.363901388501
"237310_at",1.04125439205,4.8542900955568,15.0940252388377,3.34141267167602e-43,1.00398641196216e-42,86.3282008636887
"1562338_at",1.00966498214739,4.88766880854935,15.0714643495414,4.24963963847502e-43,1.27610694218968e-42,86.0884235933164
"215164_at",1.54458089439605,4.86289546496276,15.0678107428771,4.41831611796114e-43,1.32661222799611e-42,86.0496067824058
"213556_at",1.20080771178707,5.01638204915642,15.0654078524536,4.53287455823007e-43,1.36093391010785e-42,86.0240799785063
"240144_at",1.21992657064117,5.0448384942905,15.051880673951,5.2353249841298e-43,1.57114410022135e-42,85.8804067085488
"216276_s_at",1.0447392581918,4.89924096956797,15.0472433086928,5.50032810007573e-43,1.65040062924804e-42,85.8311650082661
"218876_at",2.2839609907414,5.13543857619367,15.0428483438678,5.76381658356369e-43,1.72936663596398e-42,85.7845029550305
"207756_at",1.03044330811633,4.93822354560335,15.0411691482126,5.86778015560471e-43,1.76026958329053e-42,85.7666761351426
"1556398_a_at",1.11474852368969,4.9904551915121,15.0358167165286,6.21181095849349e-43,1.8633726896419e-42,85.7098586304883
"242600_at",1.27914338619774,4.87931400516574,15.0329469579906,6.40447782086776e-43,1.92085093761904e-42,85.679398780495
"227030_at",1.54090016087841,4.87056986515084,15.0291177319805,6.67087479861959e-43,2.00041997241935e-42,85.6387587748799
"242664_at",1.09904646367724,4.93208197592365,15.0281141859325,6.74250038847695e-43,2.02178758972103e-42,85.6281087297336
"1557167_at",1.63234272067986,4.99848267572626,15.0214744004541,7.23611758087766e-43,2.16920677047136e-42,85.5576519319381
"1552946_at",1.13781076221395,4.85309560582495,15.0132048655617,7.90158539346008e-43,2.36791748843852e-42,85.4699192318631
"1556014_at",1.4146974816237,5.23806774640223,15.0093653973593,8.2309747524287e-43,2.46635698537468e-42,85.429192499632
"236736_at",1.18802765862964,5.04317124492179,15.0093483802468,8.23246472936906e-43,2.4666681092063e-42,85.4290120020303
"206705_at",1.03104194849252,5.01132298851769,15.0061900671793,8.5137095677464e-43,2.55079668983615e-42,85.3955137721033
"207034_s_at",1.13919787094873,4.90365482227188,15.0055551137322,8.57139823064372e-43,2.56793993949281e-42,85.3887795722257
"220909_at",1.01775764629181,4.87878061588454,15.0028781487852,8.81893196407575e-43,2.64195464264437e-42,85.3603894611356
"1556676_a_at",1.24044915034239,4.9684881537635,14.9978656269026,9.30176472852125e-43,2.78629485036601e-42,85.3072355896351
"1558281_a_at",1.45586750895262,5.10925189267039,14.9883851003084,1.02882330014382e-42,3.08094132207898e-42,85.2067220230033
"212358_at",1.95567844897556,4.95246556253818,14.9855986743099,1.05975317788066e-42,3.17304277980243e-42,85.1771850134967
"229873_at",1.00163254866057,4.92916265497579,14.9777815667317,1.1515647752007e-42,3.44737198202248e-42,85.0943332554125
"214188_at",1.22724999632172,4.98751887854376,14.9643971466057,1.32755634924092e-42,3.97313869471144e-42,84.95251625657
"231575_at",1.08049676257038,5.05500097945251,14.9623273329968,1.35707066141901e-42,4.06013476674025e-42,84.9305898575405
"238922_at",1.00660827677588,4.94678813057728,14.9594178448876,1.39966808453481e-42,4.18712056861851e-42,84.899770557354
"1556654_at",1.33143221739982,4.94165650222533,14.9495934880688,1.55360572576723e-42,4.64635395111579e-42,84.7957225415823
"211790_s_at",1.01804254894805,4.84963835501676,14.9484958872296,1.57182013769247e-42,4.70057021026167e-42,84.7840998043997
"206561_s_at",1.0210118576785,4.94280584743762,14.9385354514157,1.74715958773409e-42,5.22321143885054e-42,84.6786427268796
"217514_at",1.03936567385192,4.94458578724581,14.9302467937165,1.90784851472522e-42,5.70234954765151e-42,84.5909079964372
"223681_s_at",1.25039928289907,4.83789586336499,14.9261446845122,1.99274495333114e-42,5.95511792811347e-42,84.5474950036821
